DATE,A,B,C,D,E,,DATE CALC,YEAR,MONTH,DAY,,,
20140327 13:00,1845800,1849400,1843600,1845100,11794363,,2014 03 27,2014,03,27,,,
20140327 14:00,1845200,1847300,1842400,1844700,11180927,,2014 03 27,2014,03,27,,,
20140327 15:00,1844800,1848800,1842700,1845800,19261454,,2014 03 27,2014,03,27,,,
20140328 09:00,1851400,1860400,1850500,1859900,15005761,,2014 03 28,2014,03,28,,,
20140328 10:00,1859900,1864200,1859400,1863600,15936407,,2014 03 28,2014,03,28,,,
20140328 11:00,1863600,1863900,1858300,1861200,11259916,,2014 03 28,2014,03,28,,,
20140328 12:00,1861100,1862200,1859300,1859900,6467191,,2014 03 28,2014,03,28,,,
20140328 13:00,1859900,1860100,1855800,1856700,9487964,,2014 03 28,2014,03,28,,,
20140328 14:00,1856600,1856700,1850000,1853600,14289300,,2014 03 28,2014,03,28,,,
20140328 15:00,1853700,1855000,1850900,1855000,16105421,,2014 03 28,2014,03,28,,,
20140331 09:00,1866600,1870900,1866000,1870200,15426088,,2014 03 31,2014,03,31,,,
20140331 10:00,1870200,1871800,1867800,1869300,13739070,,2014 03 31,2014,03,31,,,
20140331 11:00,1869300,1869400,1864700,1868000,8580322,,2014 03 31,2014,03,31,,,
20140331 12:00,1868000,1873000,1867900,1871700,9624881,,2014 03 31,2014,03,31,,,
20140331 13:00,1871700,1872300,1866900,1867800,8407893,,2014 03 31,2014,03,31,,,
20140331 14:00,1867700,1871500,1867700,1870800,6650655,,2014 03 31,2014,03,31,,,
20140331 15:00,1870700,1872400,1868900,1870400,21519731,,2014 03 31,2014,03,31,,,
20140401 09:00,1876500,1879900,1875300,1879600,13654197,,2014 04 01,2014,04,01,,,
20140401 10:00,1879500,1882300,1876900,1878000,14208429,,2014 04 01,2014,04,01,,,
20140401 11:00,1878000,1878900,1875800,1876000,9345730,,2014 04 01,2014,04,01,,,
20140401 12:00,1876000,1878100,1874500,1876900,7904790,,2014 04 01,2014,04,01,,,
20140401 13:00,1876900,1878800,1875100,1878600,6752530,,2014 04 01,2014,04,01,,,
20140401 14:00,1878600,1880400,1878300,1880000,9358807,,2014 04 01,2014,04,01,,,
20140401 15:00,1880000,1883600,1879100,1882700,16621962,,2014 04 01,2014,04,01,,,
20140402 09:00,1885000,1885900,1881400,1882800,10106032,,2014 04 02,2014,04,02,,,
20140402 10:00,1882800,1888300,1882800,1887800,13097604,,2014 04 02,2014,04,02,,,
20140402 11:00,1887800,1888700,1885600,1888000,7997015,,2014 04 02,2014,04,02,,,
20140402 12:00,1888000,1889000,1886300,1887700,5982461,,2014 04 02,2014,04,02,,,
20140402 13:00,1887800,1887900,1883400,1884800,7401025,,2014 04 02,2014,04,02,,,
20140402 14:00,1884700,1886900,1884000,1886900,8423903,,2014 04 02,2014,04,02,,,
20140402 15:00,1887000,1891300,1886500,1888600,17710847,,2014 04 02,2014,04,02,,,
20140403 09:00,1891300,1892100,1888700,1891100,7482631,,2014 04 03,2014,04,03,,,
20140403 10:00,1891100,1891900,1885100,1887900,12426636,,2014 04 03,2014,04,03,,,
20140403 11:00,1887800,1888100,1884400,1885100,8775299,,2014 04 03,2014,04,03,,,
20140403 12:00,1885100,1886600,1882600,1883500,7529687,,2014 04 03,2014,04,03,,,
20140403 13:00,1883500,1887600,1883200,1885400,8268594,,2014 04 03,2014,04,03,,,
20140403 14:00,1885400,1885900,1880600,1883900,9625936,,2014 04 03,2014,04,03,,,
20140403 15:00,1883900,1888600,1883500,1886000,15765806,,2014 04 03,2014,04,03,,,
20140404 09:00,1896400,1897000,1886600,1889800,17300339,,2014 04 04,2014,04,04,,,
20140404 10:00,1889800,1895500,1889700,1890500,21118425,,2014 04 04,2014,04,04,,,
20140404 11:00,1890600,1890600,1877200,1880200,24953953,,2014 04 04,2014,04,04,,,
20140404 12:00,1880200,1880500,1870200,1871700,18975074,,2014 04 04,2014,04,04,,,
20140404 13:00,1871700,1874900,1868700,1869600,16290493,,2014 04 04,2014,04,04,,,
20140404 14:00,1869600,1871000,1861000,1865900,20640031,,2014 04 04,2014,04,04,,,
20140404 15:00,1865800,1868900,1862000,1863800,28626699,,2014 04 04,2014,04,04,,,
20140407 09:00,1859000,1860500,1852200,1860000,16419855,,2014 04 07,2014,04,07,,,
20140407 10:00,1860000,1862600,1851700,1853300,19139814,,2014 04 07,2014,04,07,,,
20140407 11:00,1853300,1856000,1847800,1847900,15308484,,2014 04 07,2014,04,07,,,
20140407 12:00,1847900,1849400,1843800,1847600,16955037,,2014 04 07,2014,04,07,,,
20140407 13:00,1847500,1847900,1841400,1842200,15567424,,2014 04 07,2014,04,07,,,
20140407 14:00,1842200,1848600,1839600,1846900,18247573,,2014 04 07,2014,04,07,,,
20140407 15:00,1846900,1851000,1843000,1843400,24913926,,2014 04 07,2014,04,07,,,
20140408 09:00,1841800,1847600,1840600,1842000,14653006,,2014 04 08,2014,04,08,,,
20140408 10:00,1842100,1846800,1835900,1845400,24837695,,2014 04 08,2014,04,08,,,
20140408 11:00,1845500,1852000,1845500,1850200,17210142,,2014 04 08,2014,04,08,,,
20140408 12:00,1850100,1851700,1847700,1847900,8081279,,2014 04 08,2014,04,08,,,
20140408 13:00,1847900,1854000,1847500,1852900,8952289,,2014 04 08,2014,04,08,,,
20140408 14:00,1852800,1853200,1846200,1849200,11508947,,2014 04 08,2014,04,08,,,
20140408 15:00,1849000,1852700,1846900,1851300,16283081,,2014 04 08,2014,04,08,,,
20140409 09:00,1856100,1857000,1851100,1853100,11298594,,2014 04 09,2014,04,09,,,
20140409 10:00,1853200,1857700,1850800,1853700,14340062,,2014 04 09,2014,04,09,,,
20140409 11:00,1853700,1857400,1852400,1856700,8346755,,2014 04 09,2014,04,09,,,
20140409 12:00,1856700,1860000,1856000,1858300,6893867,,2014 04 09,2014,04,09,,,
20140409 13:00,1858300,1859500,1856900,1857600,6716837,,2014 04 09,2014,04,09,,,
20140409 14:00,1857500,1869000,1857500,1865800,24678398,,2014 04 09,2014,04,09,,,
20140409 15:00,1865800,1871500,1865300,1871500,18542508,,2014 04 09,2014,04,09,,,
20140410 09:00,1870700,1871700,1865900,1867700,10629650,,2014 04 10,2014,04,10,,,
20140410 10:00,1867800,1869500,1860500,1860600,15880072,,2014 04 10,2014,04,10,,,
20140410 11:00,1860500,1860600,1853800,1854400,21173487,,2014 04 10,2014,04,10,,,
20140410 12:00,1854300,1855400,1844000,1844200,21117480,,2014 04 10,2014,04,10,,,
20140410 13:00,1844200,1846600,1838600,1844200,19167623,,2014 04 10,2014,04,10,,,
20140410 14:00,1844200,1846600,1836800,1837800,17269245,,2014 04 10,2014,04,10,,,
20140410 15:00,1837900,1838100,1829400,1831700,45723108,,2014 04 10,2014,04,10,,,
20140411 09:00,1821600,1829800,1818600,1826900,23595892,,2014 04 11,2014,04,11,,,
20140411 10:00,1826900,1833300,1818300,1831200,30853226,,2014 04 11,2014,04,11,,,
20140411 11:00,1831200,1834200,1824500,1826400,20298959,,2014 04 11,2014,04,11,,,
20140411 12:00,1826300,1829300,1823700,1825900,9392451,,2014 04 11,2014,04,11,,,
20140411 13:00,1826000,1826100,1819500,1820400,11576683,,2014 04 11,2014,04,11,,,
20140411 14:00,1820500,1823100,1813100,1817300,17568165,,2014 04 11,2014,04,11,,,
20140411 15:00,1817300,1822100,1814300,1814800,34523056,,2014 04 11,2014,04,11,,,
20140414 09:00,1829200,1830300,1821900,1822900,15272989,,2014 04 14,2014,04,14,,,
20140414 10:00,1822800,1832900,1821300,1832500,20412549,,2014 04 14,2014,04,14,,,
20140414 11:00,1832400,1833000,1828600,1829400,13175586,,2014 04 14,2014,04,14,,,
20140414 12:00,1829400,1833700,1828400,1832100,7594288,,2014 04 14,2014,04,14,,,
20140414 13:00,1832100,1832300,1826300,1826400,11238713,,2014 04 14,2014,04,14,,,
20140414 14:00,1826400,1828400,1821600,1822300,11784885,,2014 04 14,2014,04,14,,,
20140414 15:00,1822300,1830500,1814500,1829400,38532174,,2014 04 14,2014,04,14,,,
20140415 09:00,1833300,1842900,1831500,1841000,16209585,,2014 04 15,2014,04,15,,,
20140415 10:00,1840900,1842500,1825800,1827600,29465885,,2014 04 15,2014,04,15,,,
20140415 11:00,1827600,1831500,1820400,1822500,23423344,,2014 04 15,2014,04,15,,,
20140415 12:00,1822500,1822500,1816300,1816700,16070530,,2014 04 15,2014,04,15,,,
20140415 13:00,1816600,1830000,1815200,1829300,16395959,,2014 04 15,2014,04,15,,,
20140415 14:00,1829400,1840500,1828800,1837300,20802424,,2014 04 15,2014,04,15,,,
20140415 15:00,1837300,1843300,1834900,1842400,23903416,,2014 04 15,2014,04,15,,,
20140416 09:00,1854900,1856500,1847800,1850600,13104635,,2014 04 16,2014,04,16,,,
20140416 10:00,1850800,1852900,1846800,1848100,14917540,,2014 04 16,2014,04,16,,,
20140416 11:00,1848000,1854600,1846500,1854200,10579136,,2014 04 16,2014,04,16,,,
20140416 12:00,1854200,1857800,1852900,1852900,14055553,,2014 04 16,2014,04,16,,,
20140416 13:00,1852900,1855800,1850600,1855200,8583096,,2014 04 16,2014,04,16,,,
20140416 14:00,1855200,1858400,1851400,1857800,9967625,,2014 04 16,2014,04,16,,,
20140416 15:00,1857800,1861400,1856000,1861400,18412581,,2014 04 16,2014,04,16,,,
20140417 09:00,1858700,1861800,1855600,1858300,11641226,,2014 04 17,2014,04,17,,,
20140417 10:00,1858200,1864200,1856500,1863100,16889817,,2014 04 17,2014,04,17,,,
20140417 11:00,1863100,1864500,1859600,1861400,12025021,,2014 04 17,2014,04,17,,,
20140417 12:00,1861300,1864100,1860000,1863700,8997487,,2014 04 17,2014,04,17,,,
20140417 13:00,1863800,1868600,1863400,1867600,8994406,,2014 04 17,2014,04,17,,,
20140417 14:00,1867600,1868300,1865300,1866000,9774784,,2014 04 17,2014,04,17,,,
20140417 15:00,1866200,1869100,1863700,1863900,20909982,,2014 04 17,2014,04,17,,,
20140421 09:00,1864500,1868400,1863400,1867600,6893037,,2014 04 21,2014,04,21,,,
20140421 10:00,1867700,1870000,1862100,1864500,11633967,,2014 04 21,2014,04,21,,,
20140421 11:00,1864500,1868600,1863800,1868300,6812152,,2014 04 21,2014,04,21,,,
20140421 12:00,1868200,1869100,1866600,1868000,4361262,,2014 04 21,2014,04,21,,,
20140421 13:00,1868000,1869700,1867200,1869700,4694814,,2014 04 21,2014,04,21,,,
20140421 14:00,1869800,1871000,1869000,1870600,6627322,,2014 04 21,2014,04,21,,,
20140421 15:00,1870600,1870800,1867900,1870400,12073757,,2014 04 21,2014,04,21,,,
20140422 09:00,1872400,1876700,1871300,1876600,11602305,,2014 04 22,2014,04,22,,,
20140422 10:00,1876600,1879500,1875800,1879300,15569834,,2014 04 22,2014,04,22,,,
20140422 11:00,1879200,1881800,1879000,1880600,10248447,,2014 04 22,2014,04,22,,,
20140422 12:00,1880600,1883400,1880400,1882700,9273941,,2014 04 22,2014,04,22,,,
20140422 13:00,1882700,1884000,1881800,1883200,6179922,,2014 04 22,2014,04,22,,,
20140422 14:00,1883200,1884000,1881900,1882200,7125651,,2014 04 22,2014,04,22,,,
20140422 15:00,1882300,1882700,1878100,1878900,16101082,,2014 04 22,2014,04,22,,,
20140423 09:00,1878000,1879200,1874900,1876500,7962702,,2014 04 23,2014,04,23,,,
20140423 10:00,1876400,1879000,1873000,1877300,14662527,,2014 04 23,2014,04,23,,,
20140423 11:00,1877200,1878200,1874100,1877700,8265944,,2014 04 23,2014,04,23,,,
20140423 12:00,1877700,1877900,1875100,1877100,4876988,,2014 04 23,2014,04,23,,,
20140423 13:00,1877100,1877800,1874600,1875700,5534070,,2014 04 23,2014,04,23,,,
20140423 14:00,1875700,1876100,1873700,1875300,8829852,,2014 04 23,2014,04,23,,,
20140423 15:00,1875300,1876700,1874400,1874400,14042422,,2014 04 23,2014,04,23,,,
20140424 09:00,1883900,1883900,1870600,1874800,17213538,,2014 04 24,2014,04,24,,,
20140424 10:00,1874800,1878200,1869300,1876400,18656451,,2014 04 24,2014,04,24,,,
20140424 11:00,1876200,1883000,1875300,1880900,11523689,,2014 04 24,2014,04,24,,,
20140424 12:00,1880900,1882400,1879500,1881700,7064898,,2014 04 24,2014,04,24,,,
20140424 13:00,1881700,1882200,1874600,1875000,8585453,,2014 04 24,2014,04,24,,,
20140424 14:00,1875100,1878600,1874400,1877500,8050715,,2014 04 24,2014,04,24,,,
20140424 15:00,1877500,1879600,1876800,1878100,9192590,,2014 04 24,2014,04,24,,,
20140425 09:00,1872000,1873300,1867400,1868300,12458736,,2014 04 25,2014,04,25,,,
20140425 10:00,1868200,1871200,1862900,1863400,19385717,,2014 04 25,2014,04,25,,,
20140425 11:00,1863400,1868100,1860600,1866600,14657912,,2014 04 25,2014,04,25,,,
20140425 12:00,1866600,1868300,1864400,1865200,7166393,,2014 04 25,2014,04,25,,,
20140425 13:00,1865200,1865200,1861700,1863600,7670568,,2014 04 25,2014,04,25,,,
20140425 14:00,1863500,1863900,1858700,1861300,10504000,,2014 04 25,2014,04,25,,,
20140425 15:00,1861200,1865900,1860400,1862900,18895744,,2014 04 25,2014,04,25,,,
20140428 09:00,1870800,1872300,1864000,1869500,13596457,,2014 04 28,2014,04,28,,,
20140428 10:00,1869600,1876900,1868400,1872100,15327798,,2014 04 28,2014,04,28,,,
20140428 11:00,1872000,1873900,1861400,1861900,14789622,,2014 04 28,2014,04,28,,,
20140428 12:00,1861800,1864900,1860800,1862000,10685029,,2014 04 28,2014,04,28,,,
20140428 13:00,1862000,1862000,1849700,1854300,20793865,,2014 04 28,2014,04,28,,,
20140428 14:00,1854200,1862800,1851500,1860400,14604452,,2014 04 28,2014,04,28,,,
20140428 15:00,1860400,1872800,1860100,1868800,31133176,,2014 04 28,2014,04,28,,,
20140429 09:00,1874800,1879700,1873500,1877100,11607876,,2014 04 29,2014,04,29,,,
20140429 10:00,1877000,1878600,1870800,1875400,18222594,,2014 04 29,2014,04,29,,,
20140429 11:00,1875400,1878500,1873400,1877300,8781538,,2014 04 29,2014,04,29,,,
20140429 12:00,1877300,1880400,1876300,1879600,7994697,,2014 04 29,2014,04,29,,,
20140429 13:00,1879600,1879900,1876600,1879400,7687301,,2014 04 29,2014,04,29,,,
20140429 14:00,1879400,1879700,1877800,1878200,4851444,,2014 04 29,2014,04,29,,,
20140429 15:00,1878200,1879300,1876900,1877000,12498092,,2014 04 29,2014,04,29,,,
20140430 09:00,1874600,1877100,1872200,1873900,14285509,,2014 04 30,2014,04,30,,,
20140430 10:00,1873900,1881000,1871800,1879000,13754158,,2014 04 30,2014,04,30,,,
20140430 11:00,1879000,1879500,1875800,1878100,7667368,,2014 04 30,2014,04,30,,,
20140430 12:00,1878100,1880300,1878000,1880200,3880509,,2014 04 30,2014,04,30,,,
20140430 13:00,1880100,1881000,1878800,1879000,4624658,,2014 04 30,2014,04,30,,,
20140430 14:00,1879000,1885000,1876300,1883300,20504788,,2014 04 30,2014,04,30,,,
20140430 15:00,1883300,1884500,1878500,1884300,20667300,,2014 04 30,2014,04,30,,,
20140501 09:00,1882500,1885300,1880000,1881500,11187350,,2014 05 01,2014,05,01,,,
20140501 10:00,1881600,1885600,1877300,1884400,18701540,,2014 05 01,2014,05,01,,,
20140501 11:00,1884500,1888400,1883300,1884700,10782835,,2014 05 01,2014,05,01,,,
20140501 12:00,1884700,1886900,1884100,1885300,6476650,,2014 05 01,2014,05,01,,,
20140501 13:00,1885300,1886300,1880000,1880800,10041251,,2014 05 01,2014,05,01,,,
20140501 14:00,1880900,1883900,1879300,1881300,9424954,,2014 05 01,2014,05,01,,,
20140501 15:00,1881300,1883600,1879600,1882900,15924466,,2014 05 01,2014,05,01,,,
20140502 09:00,1883300,1889300,1880900,1886900,13137023,,2014 05 02,2014,05,02,,,
20140502 10:00,1886900,1891400,1879800,1882000,21091288,,2014 05 02,2014,05,02,,,
20140502 11:00,1881900,1886000,1880500,1885000,10880716,,2014 05 02,2014,05,02,,,
20140502 12:00,1885000,1885400,1883000,1884500,5166680,,2014 05 02,2014,05,02,,,
20140502 13:00,1884500,1885300,1880000,1880100,6379203,,2014 05 02,2014,05,02,,,
20140502 14:00,1880100,1882100,1877900,1880600,10688802,,2014 05 02,2014,05,02,,,
20140502 15:00,1880600,1883300,1878900,1880600,13149559,,2014 05 02,2014,05,02,,,
20140505 09:00,1871600,1874000,1866300,1873900,12469468,,2014 05 05,2014,05,05,,,
20140505 10:00,1874000,1882100,1872200,1880600,16948436,,2014 05 05,2014,05,05,,,
20140505 11:00,1880600,1883700,1879100,1882200,9488561,,2014 05 05,2014,05,05,,,
20140505 12:00,1882300,1882700,1879900,1880200,3643496,,2014 05 05,2014,05,05,,,
20140505 13:00,1880200,1881400,1879100,1881100,3820749,,2014 05 05,2014,05,05,,,
20140505 14:00,1881100,1885500,1881100,1884500,5396868,,2014 05 05,2014,05,05,,,
20140505 15:00,1884400,1884800,1882800,1884400,10344472,,2014 05 05,2014,05,05,,,
20140506 09:00,1880300,1880300,1875100,1878700,11843429,,2014 05 06,2014,05,06,,,
20140506 10:00,1878700,1881300,1875400,1875900,12027539,,2014 05 06,2014,05,06,,,
20140506 11:00,1875700,1878700,1874300,1878300,6311080,,2014 05 06,2014,05,06,,,
20140506 12:00,1878500,1878700,1875000,1876600,3839365,,2014 05 06,2014,05,06,,,
20140506 13:00,1876600,1877000,1870000,1870300,9941848,,2014 05 06,2014,05,06,,,
20140506 14:00,1870400,1871800,1868200,1869600,9267113,,2014 05 06,2014,05,06,,,
20140506 15:00,1869700,1872500,1867400,1868100,17381916,,2014 05 06,2014,05,06,,,
20140507 09:00,1874100,1876900,1869200,1869700,12231064,,2014 05 07,2014,05,07,,,
20140507 10:00,1869500,1873300,1860200,1867500,27283333,,2014 05 07,2014,05,07,,,
20140507 11:00,1867700,1877500,1865700,1875300,16023658,,2014 05 07,2014,05,07,,,
20140507 12:00,1875500,1876600,1870700,1871200,7110937,,2014 05 07,2014,05,07,,,
20140507 13:00,1871100,1874800,1869200,1869400,7361806,,2014 05 07,2014,05,07,,,
20140507 14:00,1869300,1876200,1868800,1875000,7635236,,2014 05 07,2014,05,07,,,
20140507 15:00,1875000,1879700,1872100,1878900,17826155,,2014 05 07,2014,05,07,,,
20140508 09:00,1877100,1886500,1875400,1885500,12076443,,2014 05 08,2014,05,08,,,
20140508 10:00,1885500,1888400,1883800,1885400,14888360,,2014 05 08,2014,05,08,,,
20140508 11:00,1885500,1890400,1884800,1889200,8445767,,2014 05 08,2014,05,08,,,
20140508 12:00,1889300,1889600,1885400,1886100,6045670,,2014 05 08,2014,05,08,,,
20140508 13:00,1886200,1887300,1881200,1882700,10313376,,2014 05 08,2014,05,08,,,
20140508 14:00,1882700,1882800,1874000,1874800,15566637,,2014 05 08,2014,05,08,,,
20140508 15:00,1874800,1877900,1870800,1877000,20533213,,2014 05 08,2014,05,08,,,
20140509 09:00,1877100,1877400,1868500,1870900,12310446,,2014 05 09,2014,05,09,,,
20140509 10:00,1870900,1875600,1868500,1870400,15355956,,2014 05 09,2014,05,09,,,
20140509 11:00,1870100,1874800,1868300,1873200,10348553,,2014 05 09,2014,05,09,,,
20140509 12:00,1873300,1880400,1871700,1879600,8979364,,2014 05 09,2014,05,09,,,
20140509 13:00,1879600,1880200,1875400,1875700,8916958,,2014 05 09,2014,05,09,,,
20140509 14:00,1875700,1877000,1872700,1876300,5850125,,2014 05 09,2014,05,09,,,
20140509 15:00,1876400,1880300,1876100,1880000,13192363,,2014 05 09,2014,05,09,,,
20140512 09:00,1887700,1893900,1887500,1893300,13232473,,2014 05 12,2014,05,12,,,
20140512 10:00,1893400,1895300,1892500,1893200,14593640,,2014 05 12,2014,05,12,,,
20140512 11:00,1893200,1895500,1893000,1894300,7212620,,2014 05 12,2014,05,12,,,
20140512 12:00,1894300,1896500,1893900,1894100,5621541,,2014 05 12,2014,05,12,,,
20140512 13:00,1894100,1896500,1893800,1896100,7630095,,2014 05 12,2014,05,12,,,
20140512 14:00,1896100,1897600,1894800,1897400,7458326,,2014 05 12,2014,05,12,,,
20140512 15:00,1897400,1898800,1896400,1898100,16085606,,2014 05 12,2014,05,12,,,
20140513 09:00,1900000,1902900,1898400,1899900,11276255,,2014 05 13,2014,05,13,,,
20140513 10:00,1900100,1904200,1899700,1902100,10611084,,2014 05 13,2014,05,13,,,
20140513 11:00,1902100,1902500,1898100,1899000,9396690,,2014 05 13,2014,05,13,,,
20140513 12:00,1899000,1901200,1898200,1900000,5538359,,2014 05 13,2014,05,13,,,
20140513 13:00,1900100,1900700,1898100,1899300,5095012,,2014 05 13,2014,05,13,,,
20140513 14:00,1899200,1900900,1898800,1900300,4730861,,2014 05 13,2014,05,13,,,
20140513 15:00,1900300,1900600,1897800,1899600,13944634,,2014 05 13,2014,05,13,,,
20140514 09:00,1898200,1898800,1894000,1896900,9102284,,2014 05 14,2014,05,14,,,
20140514 10:00,1897000,1898300,1893400,1895000,10217179,,2014 05 14,2014,05,14,,,
20140514 11:00,1895100,1897200,1894000,1895200,7444271,,2014 05 14,2014,05,14,,,
20140514 12:00,1895200,1896800,1894900,1896000,4602619,,2014 05 14,2014,05,14,,,
20140514 13:00,1896000,1897400,1895600,1896300,3234674,,2014 05 14,2014,05,14,,,
20140514 14:00,1896400,1896500,1891700,1892300,7848737,,2014 05 14,2014,05,14,,,
20140514 15:00,1892400,1892600,1887900,1890400,21709590,,2014 05 14,2014,05,14,,,
20140515 09:00,1886800,1887200,1876200,1879700,15637742,,2014 05 15,2014,05,15,,,
20140515 10:00,1879700,1879700,1869900,1872400,37220922,,2014 05 15,2014,05,15,,,
20140515 11:00,1872600,1873400,1864800,1865700,19588736,,2014 05 15,2014,05,15,,,
20140515 12:00,1865700,1870700,1865300,1870200,11972334,,2014 05 15,2014,05,15,,,
20140515 13:00,1870300,1870500,1866300,1869700,12197613,,2014 05 15,2014,05,15,,,
20140515 14:00,1869700,1874500,1868300,1873400,21308262,,2014 05 15,2014,05,15,,,
20140515 15:00,1873500,1875400,1870100,1874000,23336142,,2014 05 15,2014,05,15,,,
20140516 09:00,1875000,1875200,1869400,1873800,14256401,,2014 05 16,2014,05,16,,,
20140516 10:00,1873900,1874700,1867200,1872300,16535028,,2014 05 16,2014,05,16,,,
20140516 11:00,1872200,1876100,1871300,1874500,9493057,,2014 05 16,2014,05,16,,,
20140516 12:00,1874500,1875600,1872400,1872900,7271989,,2014 05 16,2014,05,16,,,
20140516 13:00,1872800,1873800,1870600,1872300,7157461,,2014 05 16,2014,05,16,,,
20140516 14:00,1872300,1878600,1870900,1878600,8274247,,2014 05 16,2014,05,16,,,
20140516 15:00,1878500,1881300,1878200,1881100,22293107,,2014 05 16,2014,05,16,,,
20140519 09:00,1877000,1883900,1875200,1882200,8995193,,2014 05 19,2014,05,19,,,
20140519 10:00,1882200,1884700,1879800,1883000,10362053,,2014 05 19,2014,05,19,,,
20140519 11:00,1883100,1887700,1883000,1886500,7989612,,2014 05 19,2014,05,19,,,
20140519 12:00,1886600,1887800,1884500,1885200,5106809,,2014 05 19,2014,05,19,,,
20140519 13:00,1885300,1887300,1884700,1886600,3707874,,2014 05 19,2014,05,19,,,
20140519 14:00,1886700,1888600,1886200,1886800,4650201,,2014 05 19,2014,05,19,,,
20140519 15:00,1886800,1888900,1885100,1887000,10495237,,2014 05 19,2014,05,19,,,
20140520 09:00,1886700,1886700,1880000,1880900,10749150,,2014 05 20,2014,05,20,,,
20140520 10:00,1880900,1885800,1880000,1885500,15666067,,2014 05 20,2014,05,20,,,
20140520 11:00,1885600,1885900,1882600,1883300,8958889,,2014 05 20,2014,05,20,,,
20140520 12:00,1883300,1883400,1876200,1878000,13130886,,2014 05 20,2014,05,20,,,
20140520 13:00,1877900,1878000,1870700,1870900,13361546,,2014 05 20,2014,05,20,,,
20140520 14:00,1870800,1875300,1870800,1872700,11425534,,2014 05 20,2014,05,20,,,
20140520 15:00,1872700,1878800,1872200,1875500,21223349,,2014 05 20,2014,05,20,,,
20140521 09:00,1881000,1888300,1880600,1886400,14053547,,2014 05 21,2014,05,21,,,
20140521 10:00,1886400,1889300,1885900,1887200,11045757,,2014 05 21,2014,05,21,,,
20140521 11:00,1887200,1888200,1882800,1884100,12715506,,2014 05 21,2014,05,21,,,
20140521 12:00,1884000,1887800,1883300,1887200,6178703,,2014 05 21,2014,05,21,,,
20140521 13:00,1887200,1888700,1886500,1887700,5611391,,2014 05 21,2014,05,21,,,
20140521 14:00,1887700,1890800,1884900,1889500,13162237,,2014 05 21,2014,05,21,,,
20140521 15:00,1889500,1892200,1888800,1891300,14978736,,2014 05 21,2014,05,21,,,
20140522 09:00,1892000,1895500,1888600,1894300,9081753,,2014 05 22,2014,05,22,,,
20140522 10:00,1894400,1897000,1891200,1896300,10683981,,2014 05 22,2014,05,22,,,
20140522 11:00,1896200,1899400,1895400,1897700,8985172,,2014 05 22,2014,05,22,,,
20140522 12:00,1897700,1898200,1896400,1896700,7219005,,2014 05 22,2014,05,22,,,
20140522 13:00,1896700,1899600,1896700,1898800,4103734,,2014 05 22,2014,05,22,,,
20140522 14:00,1898700,1899800,1898300,1899800,4473587,,2014 05 22,2014,05,22,,,
20140522 15:00,1899700,1899700,1895800,1896000,12754873,,2014 05 22,2014,05,22,,,
20140523 09:00,1897600,1899200,1896800,1898600,6451567,,2014 05 23,2014,05,23,,,
20140523 10:00,1898500,1902100,1898000,1901900,11206025,,2014 05 23,2014,05,23,,,
20140523 11:00,1901800,1902600,1900900,1902000,6158225,,2014 05 23,2014,05,23,,,
20140523 12:00,1901900,1903400,1901800,1902800,3880550,,2014 05 23,2014,05,23,,,
20140523 13:00,1902700,1902800,1901500,1902500,3607279,,2014 05 23,2014,05,23,,,
20140523 14:00,1902400,1903400,1901800,1903200,4540679,,2014 05 23,2014,05,23,,,
20140523 15:00,1903200,1904800,1903100,1903800,14680626,,2014 05 23,2014,05,23,,,
20140527 09:00,1910600,1912900,1909500,1911200,9449341,,2014 05 27,2014,05,27,,,
20140527 10:00,1911300,1914900,1910900,1914300,12313596,,2014 05 27,2014,05,27,,,
20140527 11:00,1914300,1914900,1912100,1912700,7748651,,2014 05 27,2014,05,27,,,
20140527 12:00,1912800,1913700,1910900,1912300,3884241,,2014 05 27,2014,05,27,,,
20140527 13:00,1912300,1913200,1910800,1913000,4902858,,2014 05 27,2014,05,27,,,
20140527 14:00,1912900,1913700,1912200,1913200,3889203,,2014 05 27,2014,05,27,,,
20140527 15:00,1913300,1915800,1913300,1915700,14595343,,2014 05 27,2014,05,27,,,
20140528 09:00,1915500,1917300,1913400,1914100,8365855,,2014 05 28,2014,05,28,,,
20140528 10:00,1914100,1914400,1910600,1913300,11843438,,2014 05 28,2014,05,28,,,
20140528 11:00,1913200,1916800,1913000,1915500,5880315,,2014 05 28,2014,05,28,,,
20140528 12:00,1915500,1917400,1914200,1915300,5581652,,2014 05 28,2014,05,28,,,
20140528 13:00,1915400,1918200,1915000,1917600,5455890,,2014 05 28,2014,05,28,,,
20140528 14:00,1917600,1918200,1915300,1916600,8646434,,2014 05 28,2014,05,28,,,
20140528 15:00,1916600,1918000,1913200,1913800,14880464,,2014 05 28,2014,05,28,,,
20140529 09:00,1918500,1919600,1916600,1918100,6846619,,2014 05 29,2014,05,29,,,
20140529 10:00,1918100,1918700,1913400,1917400,11871287,,2014 05 29,2014,05,29,,,
20140529 11:00,1917500,1919000,1916500,1917300,5044252,,2014 05 29,2014,05,29,,,
20140529 12:00,1917300,1918900,1917200,1918100,3683362,,2014 05 29,2014,05,29,,,
20140529 13:00,1918000,1918900,1917400,1918300,3118776,,2014 05 29,2014,05,29,,,
20140529 14:00,1918200,1922000,1917900,1921700,8507995,,2014 05 29,2014,05,29,,,
